2020-07-14,117
2020-07-15,101
2020-07-16,96
2020-07-17,104
2020-07-18,96
2020-07-19,92
2020-07-20,143
2020-07-21,129
2020-07-22,121
2020-07-23,141
2020-07-24,118
2020-07-25,132
2020-07-26,101
2020-07-27,138
2020-07-28,142
2020-07-29,138
2020-07-30,125
2020-07-31,126
2020-08-01,160
2020-08-02,127
2020-08-03,223
2020-08-04,198
2020-08-05,220
2020-08-06,210
2020-08-07,215
2020-08-08,263
2020-08-09,208
2020-08-10,296
2020-08-11,276
2020-08-12,282
2020-08-13,315
2020-08-14,308
2020-08-15,357
2020-08-16,372
2020-08-17,575
2020-08-18,633
2020-08-19,584
2020-08-20,592
2020-08-21,638
2020-08-22,598
2020-08-23,613
2020-08-24,699
2020-08-25,648
2020-08-26,635
2020-08-27,588
2020-08-28,594
2020-08-29,448
2020-08-30,447
2020-08-31,588
2020-09-01,750
2020-09-02,647
2020-09-03,593
2020-09-04,653
2020-09-05,556
2020-09-06,536
2020-09-07,822
2020-09-08,694
2020-09-09,691
2020-09-10,777
2020-09-11,672
2020-09-12,661
2020-09-13,621
2020-09-14,906
2020-09-15,921
2020-09-16,843
2020-09-17,859
2020-09-18,873
2020-09-19,854
2020-09-20,836
2020-09-21,989
2020-09-22,962
2020-09-23,906
2020-09-24,869
2020-09-25,1005
2020-09-26,970
2020-09-27,1015
2020-09-28,1381
2020-09-29,1297
2020-09-30,1714
2020-10-01,2342
2020-10-02,2269
2020-10-03,2374
2020-10-04,2355
2020-10-05,3366
2020-10-06,3184
2020-10-07,3720
2020-10-08,4045
2020-10-09,4533
2020-10-10,5002
2020-10-11,4379
2020-10-12,7033
2020-10-13,6722
2020-10-14,7428
2020-10-15,8299
2020-10-16,9383
2020-10-17,9128
2020-10-18,9215
2020-10-19,12969
2020-10-20,13984
2020-10-21,13326
2020-10-22,13449
2020-10-23,15204
2020-10-24,13888
2020-10-25,14110
2020-10-26,19362
2020-10-27,17146
2020-10-28,18167
2020-10-29,18398
2020-10-30,17898
2020-10-31,14650
2020-11-01,17673
2020-11-02,20853
2020-11-03,17411
2020-11-04,19774
2020-11-05,17875
2020-11-06,18253
2020-11-07,16742
2020-11-08,15592
2020-11-09,18963
2020-11-10,18321
2020-11-11,15948
2020-11-12,15975
2020-11-13,16498
2020-11-14,15679
2020-11-15,13843
2020-11-16,16335
2020-11-17,13122
2020-11-18,13977
2020-11-19,12232
2020-11-20,12993
2020-11-21,10451
2020-11-22,8878
2020-11-23,11457
2020-11-24,10359
2020-11-25,10075
2020-11-26,9541
2020-11-27,9345
2020-11-28,8913
2020-11-29,6968
2020-11-30,9913
2020-12-01,10491
2020-12-02,9135
2020-12-03,8378
2020-12-04,8932
2020-12-05,7629
2020-12-06,6407
2020-12-07,8764
2020-12-08,7124
2020-12-09,8244
2020-12-10,8333
2020-12-11,7526
2020-12-12,7283
2020-12-13,6409
2020-12-14,8889
2020-12-15,8110
2020-12-16,7820
2020-12-17,7384
2020-12-18,7852
2020-12-19,7098
2020-12-20,7628
2020-12-21,8609
2020-12-22,8453
2020-12-23,8692
2020-12-24,8794
2020-12-25,7612
2020-12-26,8401
2020-12-27,9077
2020-12-28,11335
2020-12-29,9795
2020-12-30,9648
2020-12-31,9170
2021-01-01,9323
2021-01-02,9060
2021-01-03,8551
2021-01-04,10938
2021-01-05,9880
2021-01-06,7794
2021-01-07,8051
2021-01-08,7684
2021-01-09,6832
2021-01-10,6549
2021-01-11,7518
2021-01-12,6708
2021-01-13,6308
2021-01-14,6133
2021-01-15,6346
2021-01-16,5740
2021-01-17,5282
2021-01-18,6909
2021-01-19,6295
2021-01-20,6776
2021-01-21,5907
2021-01-22,6306
2021-01-23,6203
2021-01-24,5661
2021-01-25,7053
2021-01-26,6145
2021-01-27,6117
2021-01-28,6002
2021-01-29,5818
2021-01-30,5649
2021-01-31,5171
2021-02-01,7922
2021-02-02,6592
2021-02-03,6564
2021-02-04,6299
2021-02-05,6496
2021-02-06,6417
2021-02-07,5867
2021-02-08,7343
2021-02-09,6500
2021-02-10,7085
2021-02-11,6147
2021-02-12,6358
2021-02-13,6016
2021-02-14,5956
2021-02-15,7980
2021-02-16,7556
2021-02-17,8307
2021-02-18,8437
2021-02-19,8589
2021-02-20,9278
2021-02-21,8478
2021-02-22,11315
2021-02-23,10353
2021-02-24,10569
2021-02-25,10163
2021-02-26,10758
2021-02-27,10170
2021-02-28,9531
2021-03-01,14995
2021-03-02,12598
2021-03-03,12655
2021-03-04,12186
2021-03-05,13227
2021-03-06,12364
2021-03-07,11578
2021-03-08,15383
2021-03-09,12990
2021-03-10,14602
2021-03-11,12676
2021-03-12,13312
2021-03-13,12174
2021-03-14,11532
2021-03-15,14992
2021-03-16,12669
2021-03-17,12709
2021-03-18,12153
2021-03-19,12157
2021-03-20,12094
2021-03-21,10695
2021-03-22,13952
2021-03-23,12277
2021-03-24,11850
2021-03-25,11830
2021-03-26,11210
2021-03-27,10129
2021-03-28,9460
2021-03-29,11852
2021-03-30,10334
2021-03-31,9083
2021-04-01,10045
2021-04-02,8789
2021-04-03,7443
2021-04-04,6659
2021-04-05,7661
2021-04-06,8634
2021-04-07,8605
2021-04-08,8348
2021-04-09,7545
2021-04-10,7719
2021-04-11,6890
2021-04-12,8681
2021-04-13,7650
2021-04-14,7348
2021-04-15,7113
2021-04-16,7063
2021-04-17,6330
2021-04-18,6598
2021-04-19,7889
2021-04-20,7500
2021-04-21,7276
2021-04-22,6999
2021-04-23,6897
2021-04-24,6296
2021-04-25,5947
2021-04-26,7101
2021-04-27,6204
2021-04-28,5927
2021-04-29,5243
2021-04-30,4897
2021-05-01,5105
2021-05-02,4316
2021-05-03,5422
2021-05-04,4713
2021-05-05,4716
2021-05-06,4112
2021-05-07,3901
2021-05-08,3434
2021-05-09,3274
2021-05-10,3998
2021-05-11,3294
2021-05-12,3126
2021-05-13,2865
2021-05-14,2577
2021-05-15,2400
2021-05-16,2161
2021-05-17,2507
2021-05-18,2360
2021-05-19,2161
2021-05-20,1986
2021-05-21,1785
2021-05-22,1573
2021-05-23,1588
2021-05-24,1882
2021-05-25,1606
2021-05-26,1580
2021-05-27,1457
2021-05-28,1383
2021-05-29,1160
2021-05-30,1133
2021-05-31,1222
2021-06-01,1250
2021-06-02,1138
2021-06-03,1133
2021-06-04,1078
2021-06-05,931
2021-06-06,786
2021-06-07,934
2021-06-08,778
2021-06-09,779
2021-06-10,755
2021-06-11,587
2021-06-12,541
2021-06-13,542
2021-06-14,646
2021-06-15,479
2021-06-16,522
2021-06-17,446
2021-06-18,395
2021-06-19,336
2021-06-20,364
2021-06-21,393
2021-06-22,409
2021-06-23,389
2021-06-24,362
2021-06-25,350
2021-06-26,320
2021-06-27,378
2021-06-28,459
2021-06-29,484
2021-06-30,552
2021-07-01,636
2021-07-02,563
2021-07-03,576
2021-07-04,627
2021-07-05,794
2021-07-06,811
2021-07-07,872
2021-07-08,903
2021-07-09,1092
2021-07-10,1176
2021-07-11,1228
2021-07-12,1704
2021-07-13,1875
2021-07-14,2295
2021-07-15,2365
2021-07-16,2260
2021-07-17,2269
2021-07-18,2570
2021-07-19,2951
2021-07-20,3221
2021-07-21,3200
2021-07-22,3009
2021-07-23,2942
2021-07-24,2898
2021-07-25,3181
2021-07-26,3804
2021-07-27,3787
2021-07-28,3642
2021-07-29,3314
2021-07-30,3296
2021-07-31,3055
2021-08-01,3596
2021-08-02,4193
2021-08-03,4086
2021-08-04,4011
2021-08-05,3745
2021-08-06,3602
2021-08-07,3353
2021-08-08,3380
2021-08-09,4202
2021-08-10,4244
2021-08-11,3756
2021-08-12,3666
2021-08-13,3541
2021-08-14,3364
2021-08-15,3404
2021-08-16,4343
2021-08-17,4264
2021-08-18,4284
2021-08-19,3871
2021-08-20,3775
2021-08-21,3493
2021-08-22,3562
2021-08-23,4249
2021-08-24,3767
2021-08-25,3727
2021-08-26,3274
2021-08-27,3205
2021-08-28,3019
2021-08-29,2902
2021-08-30,3565
2021-08-31,3112
2021-09-01,3633
2021-09-02,2983
2021-09-03,2938
2021-09-04,2712
2021-09-05,2646
2021-09-06,3067
2021-09-07,2852
2021-09-08,2721
2021-09-09,2529
2021-09-10,2514
2021-09-11,2172
2021-09-12,2179
2021-09-13,2652
2021-09-14,2456
2021-09-15,2409
2021-09-16,2178
2021-09-17,2160
2021-09-18,1951
2021-09-19,1853
2021-09-20,2161
2021-09-21,1989
2021-09-22,1987
2021-09-23,1899
2021-09-24,1924
2021-09-25,1672
2021-09-26,1685
2021-09-27,2156
2021-09-28,1952
2021-09-29,1813
2021-09-30,1681
2021-10-01,1845
2021-10-02,1596
2021-10-03,1491
2021-10-04,1921
2021-10-05,1717
2021-10-06,1656
2021-10-07,1462
2021-10-08,1520
2021-10-09,1377
2021-10-10,1603
2021-10-11,1873
2021-10-12,1664
2021-10-13,1836
2021-10-14,1784
2021-10-15,1817
2021-10-16,1790
2021-10-17,1934
2021-10-18,2581
2021-10-19,2457
2021-10-20,2543
2021-10-21,2566
2021-10-22,2674
2021-10-23,2599
2021-10-24,2559
2021-10-25,3195
2021-10-26,2889
2021-10-27,3081
2021-10-28,3027
2021-10-29,2840
2021-10-30,2965
2021-10-31,2674
2021-11-01,3817
2021-11-02,4133
2021-11-03,4458
2021-11-04,4261
2021-11-05,4324
2021-11-06,3872
2021-11-07,4108
2021-11-08,5312
2021-11-09,4975
2021-11-10,5103
2021-11-11,4980
2021-11-12,5065
2021-11-13,5044
2021-11-14,5263
2021-11-15,6736
2021-11-16,6426
2021-11-17,6435
2021-11-18,6470
2021-11-19,6238
2021-11-20,6481
2021-11-21,6117
2021-11-22,8047
2021-11-23,7484
2021-11-24,7606
2021-11-25,7519
2021-11-26,7542
2021-11-27,7159
2021-11-28,7159
2021-11-29,8876
2021-11-30,8284
2021-12-01,9782
2021-12-02,8468
2021-12-03,8649
2021-12-04,8361
2021-12-05,8276
2021-12-06,10379
2021-12-07,9956
2021-12-08,10074
2021-12-09,10361
2021-12-10,10979
2021-12-11,10530
2021-12-12,10754
2021-12-13,13267
2021-12-14,12922
2021-12-15,12518
2021-12-16,11968
2021-12-17,12516
2021-12-18,12251
2021-12-19,12450
2021-12-20,16213
2021-12-21,14613
2021-12-22,12882
2021-12-23,9855
2021-12-24,7263
2021-12-25,4942
2021-12-26,4909
2021-12-27,3339
2021-12-28,946
2021-12-29,29
